STDATUM;AIRLINE;TRIP;AD;AIRLINE_VK;TRIP_VK;STDATUM_VK;AD_VK;SCHENGEN;ABFERTIGUNGSART;TYP;POS;ROU;STTIME;SIKA
20160706;X3;4715;A;X3;4706;20160706;D;SCHENGEN;J;73H;13;HER;1505;189
20160706;X3;4706;D;X3;4715;20160706;A;SCHENGEN;J;73H;13;RHO;1555;189
20160706;X3;4855;A;X3;950;20160707;D;SCHENGEN;J;73H;18;KGS;2200;189
20160707;X3;950;D;X3;4855;20160706;A;MAIL;M;73H;18;HAJ;0;0
20160707;X3;949;A;X3;6254;20160707;D;MAIL;M;73H;18;HAJ;105;0
20160707;X3;6254;D;X3;949;20160707;A;NSCHENGEN;J;73H;18;BVCSID;720;189
20160707;X3;2175;A;X3;4854;20160708;D;SCHENGEN;J;73H;12;FUE;2320;189
20160708;X3;4854;D;X3;2175;20160707;A;SCHENGEN;J;73H;12;KGS;615;189
20160707;X3;2219;A;X3;2714;20160708;D;SCHENGEN;J;73H;17;TFS;2305;189
20160708;X3;2714;D;X3;2219;20160707;A;SCHENGEN;J;73H;17;PMI;550;189
20160707;X3;2223;A;X3;2174;20160707;D;SCHENGEN;J;73H;14;XRY;1225;189
20160707;X3;2174;D;X3;2223;20160707;A;SCHENGEN;J;73H;14;FUE;1345;189
20160707;X3;2483;A;X3;2482;20160707;D;SCHENGEN;J;73H;10;MAH;1015;189
20160707;X3;2482;D;X3;2483;20160707;A;SCHENGEN;J;73H;10;MAH;1225;189
20160707;X3;2715;A;X3;2218;20160707;D;SCHENGEN;J;73H;13;PMI;1200;189
20160707;X3;2218;D;X3;2715;20160707;A;SCHENGEN;J;73H;13;TFS;1250;189
20160707;X3;2985;A;X3;104;20160708;D;SCHENGEN;J;73H;;PMI;1910;189
20160708;X3;104;D;X3;2985;20160707;A;NSCHENGEN;J;73H;;AYT;655;189
20160707;X3;4715;A;X3;2984;20160707;D;SCHENGEN;J;73H;12;HER;1300;189
20160707;X3;2984;D;X3;4715;20160707;A;SCHENGEN;J;73H;12;PMI;1405;189
20160707;X3;4928;A;X3;4928;20160707;D;SCHENGEN;J;73H;15;RHOBSL;1225;189
20160707;X3;4928;D;X3;4928;20160707;A;SCHENGEN;J;73H;15;RHO;1315;189
20160707;X3;6254;A;X3;950;20160708;D;NSCHENGEN;J;73H;18;BVCSID;2210;189
20160708;X3;950;D;X3;6254;20160707;A;MAIL;M;73H;18;HAJ;0;0
20160708;X3;105;A;X3;3842;20160708;D;NSCHENGEN;J;73H;54;AYT;1425;189
20160708;X3;3842;D;X3;105;20160708;A;SCHENGEN;J;73H;54;BDS;1515;189
20160708;X3;949;A;X3;2174;20160708;D;MAIL;M;73H;18;HAJ;105;0
20160708;X3;2174;D;X3;949;20160708;A;SCHENGEN;J;73H;18;FUE;550;189
20160708;X3;2169;A;X3;104;20160709;D;SCHENGEN;J;73H;53;LPA;2200;189
20160709;X3;104;D;X3;2169;20160708;A;NSCHENGEN;J;73H;53;AYT;550;189
20160708;X3;2175;A;X3;4714;20160709;D;SCHENGEN;J;73H;;FUE;1525;189
20160709;X3;4714;D;X3;2175;20160708;A;SCHENGEN;J;73H;;HER;705;189
20160708;X3;2715;A;X3;2168;20160708;D;SCHENGEN;J;73H;12;PMI;1055;189
20160708;X3;2168;D;X3;2715;20160708;A;SCHENGEN;J;73H;12;LPA;1210;189
20160708;X3;3843;A;X3;950;20160709;D;SCHENGEN;J;73H;18;BDS;2020;189
20160709;X3;950;D;X3;3843;20160708;A;MAIL;M;73H;18;HAJ;0;0
20160708;X3;4705;A;X3;2714;20160709;D;SCHENGEN;J;73H;54;GPA;2030;189
20160709;X3;2714;D;X3;4705;20160708;A;SCHENGEN;J;73H;54;PMI;550;189
20160708;X3;4715;A;X3;4714;20160708;D;SCHENGEN;J;73H;17;HER;1425;189
20160708;X3;4714;D;X3;4715;20160708;A;SCHENGEN;J;73H;17;HER;1515;189
20160708;X3;4855;A;X3;4704;20160708;D;SCHENGEN;J;73H;55;KGS;1310;189
20160708;X3;4704;D;X3;4855;20160708;A;SCHENGEN;J;73H;55;GPA;1430;189
20160709;X3;105;A;X3;2218;20160709;D;NSCHENGEN;J;73H;45;AYT;1320;189
20160709;X3;2218;D;X3;105;20160709;A;SCHENGEN;J;73H;45;TFS;1410;189
20160709;X3;949;A;X3;4854;20160709;D;MAIL;M;73H;18;HAJ;105;0
20160709;X3;4854;D;X3;949;20160709;A;SCHENGEN;J;73H;18;KGS;550;189
20160709;X3;2175;A;X3;2168;20160710;D;SCHENGEN;J;73H;55;FUE;2320;189
20160710;X3;2168;D;X3;2175;20160709;A;SCHENGEN;J;73H;55;LPA;550;189
20160709;X3;2219;A;X3;2254;20160710;D;SCHENGEN;J;73H;33;TFS;2120;189
20160710;X3;2254;D;X3;2219;20160709;A;SCHENGEN;J;73H;33;ACE;810;189
20160709;X3;2715;A;X3;2916;20160709;D;SCHENGEN;J;73H;15;PMI;1635;189
20160709;X3;2916;D;X3;2715;20160709;A;SCHENGEN;J;73H;15;IBZ;1725;189
20160709;X3;2917;A;X3;4714;20160710;D;SCHENGEN;J;73H;54;IBZ;2240;189
20160710;X3;4714;D;X3;2917;20160709;A;SCHENGEN;J;73H;54;HER;550;189
20160709;X3;4703;A;X3;4702;20160709;D;SCHENGEN;J;73H;53;CFU;930;189
20160709;X3;4702;D;X3;4703;20160709;A;SCHENGEN;J;73H;53;CFU;1205;189
20160709;X3;4707;A;X3;2222;20160710;D;SCHENGEN;J;73H;32;RHO;2215;189
20160710;X3;2222;D;X3;4707;20160709;A;SCHENGEN;J;73H;32;XRY;745;189
20160709;X3;4715;A;X3;4706;20160709;D;SCHENGEN;J;73H;12;HER;1355;189
20160709;X3;4706;D;X3;4715;20160709;A;SCHENGEN;J;73H;12;RHO;1500;189
20160709;X3;4855;A;X3;2174;20160709;D;SCHENGEN;J;73H;14;KGS;1245;189
20160709;X3;2174;D;X3;4855;20160709;A;SCHENGEN;J;73H;14;FUE;1345;189
20160710;X3;2169;A;X3;2714;20160710;D;SCHENGEN;J;73H;11;LPA;1540;189
20160710;X3;2714;D;X3;2169;20160710;A;SCHENGEN;J;73H;11;PMI;1640;189
20160710;X3;2223;A;X3;2818;20160710;D;SCHENGEN;J;73H;12;XRY;1420;189
20160710;X3;2818;D;X3;2223;20160710;A;SCHENGEN;J;73H;12;FAO;1600;189
20160710;X3;2255;A;X3;2482;20160710;D;SCHENGEN;J;73H;54;ACE;1740;189
20160710;X3;2482;D;X3;2255;20160710;A;SCHENGEN;J;73H;54;MAH;1840;189
20160710;X3;2985;A;X3;2984;20160710;D;SCHENGEN;J;73H;12;PMI;1055;189
20160710;X3;2984;D;X3;2985;20160710;A;SCHENGEN;J;73H;12;PMI;1145;189
20160710;X3;4715;A;X3;2810;20160710;D;SCHENGEN;J;73H;10;HER;1240;189
20160710;X3;2810;D;X3;4715;20160710;A;SCHENGEN;J;73H;10;FNC;1420;189
20160704;XG;2836;A;XG;1761;20160704;D;SCHENGEN;J;73H;17;FUE;1920;189
20160704;XG;1761;D;XG;2836;20160704;A;NSCHENGEN;J;73H;17;ASR;2220;189
20160705;XG;1760;A;XG;2805;20160705;D;NSCHENGEN;J;73H;18;ASR;625;189
20160705;XG;2805;D;XG;1760;20160705;A;SCHENGEN;J;73H;18;ACE;735;189
20160705;XG;2804;A;XG;1751;20160705;D;SCHENGEN;J;73H;54;ACE;1720;189
20160705;XG;1751;D;XG;2804;20160705;A;NSCHENGEN;J;73H;54;SZF;2145;189
20160706;XG;1750;A;XG;1309;20160706;D;NSCHENGEN;J;73H;56;SZF;605;189
20160706;XG;1309;D;XG;1750;20160706;A;NSCHENGEN;J;73H;56;TZX;2120;189
20160707;XG;1308;A;XG;3265;20160707;D;NSCHENGEN;J;73H;101;TZX;605;189
20160707;XG;3265;D;XG;1308;20160707;A;NSCHENGEN;J;73H;101;VAR;730;189
20160707;XG;3264;A;XG;1761;20160707;D;NSCHENGEN;J;73H;75;VAR;2050;189
20160707;XG;1761;D;XG;3264;20160707;A;NSCHENGEN;J;73H;75;ASR;2200;189
20160708;XG;1760;A;XG;2837;20160708;D;NSCHENGEN;J;73H;29;ASR;605;189
20160708;XG;2837;D;XG;1760;20160708;A;SCHENGEN;J;73H;29;FUE;950;189
20160708;XG;2836;A;XG;1973;20160708;D;SCHENGEN;J;73H;53;FUE;1920;189
20160708;XG;1973;D;XG;2836;20160708;A;NSCHENGEN;J;73H;53;ADB;2025;189
20160709;XG;1304;A;XG;3265;20160710;D;NSCHENGEN;J;73H;104;GZT;2045;189
20160710;XG;3265;D;XG;1304;20160709;A;NSCHENGEN;J;73H;104;VAR;550;189
20160709;XG;1972;A;XG;1305;20160709;D;NSCHENGEN;J;73H;106;ADB;1105;189
20160709;XG;1305;D;XG;1972;20160709;A;NSCHENGEN;J;73H;106;GZT;1205;189
20160710;XG;3264;A;XG;4875;20160710;D;NSCHENGEN;J;73H;17;VAR;1150;189
20160710;XG;4875;D;XG;3264;20160710;A;NSCHENGEN;C;73H;17;RMF;1240;189
20160704;XQ;150;A;XQ;151;20160704;D;NSCHENGEN;J;73H;17;AYT;835;189
20160704;XQ;151;D;XQ;150;20160704;A;NSCHENGEN;J;73H;17;AYT;935;189
20160704;XQ;790;A;XQ;741;20160704;D;NSCHENGEN;J;73H;103;ESB;1445;189
20160704;XQ;741;D;XQ;790;20160704;A;NSCHENGEN;J;73H;103;EZS;2120;189
20160704;XQ;972;A;XQ;973;20160704;D;NSCHENGEN;J;73H;17;ADB;1355;189
20160704;XQ;973;D;XQ;972;20160704;A;NSCHENGEN;J;73H;17;ADB;1445;189
20160705;XQ;150;A;XQ;791;20160706;D;NSCHENGEN;J;73H;28;AYT;1715;189
20160706;XQ;791;D;XQ;150;20160705;A;NSCHENGEN;J;73H;28;ESB;1435;189
20160705;XQ;740;A;XQ;151;20160705;D;NSCHENGEN;J;73H;102;EZS;615;189
20160705;XQ;151;D;XQ;740;20160705;A;NSCHENGEN;J;73H;102;AYT;935;189
20160705;XQ;972;A;XQ;973;20160705;D;NSCHENGEN;J;73H;17;ADB;1355;189
20160705;XQ;973;D;XQ;972;20160705;A;NSCHENGEN;J;73H;17;ADB;1445;189
20160706;XQ;150;A;XQ;151;20160706;D;NSCHENGEN;J;73H;17;AYT;835;189
20160706;XQ;151;D;XQ;150;20160706;A;NSCHENGEN;J;73H;17;AYT;935;189
20160706;XQ;790;A;XQ;153;20160707;D;NSCHENGEN;J;73H;35;ESB;2200;189
20160707;XQ;153;D;XQ;790;20160706;A;NSCHENGEN;J;73H;35;AYT;1510;189
20160706;XQ;972;A;XQ;973;20160706;D;NSCHENGEN;J;73H;17;ADB;1355;189
20160706;XQ;973;D;XQ;972;20160706;A;NSCHENGEN;J;73H;17;ADB;1445;189
20160707;XQ;152;A;XQ;451;20160708;D;NSCHENGEN;J;73H;35;AYT;2255;189
20160708;XQ;451;D;XQ;152;20160707;A;NSCHENGEN;J;73H;35;BJV;550;189
20160707;XQ;972;A;XQ;973;20160707;D;NSCHENGEN;J;73H;17;ADB;1355;189
20160707;XQ;973;D;XQ;972;20160707;A;NSCHENGEN;J;73H;17;ADB;1445;189
20160708;XQ;150;A;XQ;151;20160708;D;NSCHENGEN;J;73H;17;AYT;835;189
20160708;XQ;151;D;XQ;150;20160708;A;NSCHENGEN;J;73H;17;AYT;935;189
20160708;XQ;152;A;XQ;153;20160708;D;NSCHENGEN;J;73H;53;AYT;1750;189
20160708;XQ;153;D;XQ;152;20160708;A;NSCHENGEN;J;73H;53;AYT;1840;189
20160708;XQ;450;A;XQ;751;20160708;D;NSCHENGEN;J;73H;106;BJV;2130;189
20160708;XQ;751;D;XQ;450;20160708;A;NSCHENGEN;J;73H;106;SZF;2230;189
20160708;XQ;972;A;XQ;973;20160708;D;NSCHENGEN;J;73H;45;ADB;1355;189
20160708;XQ;973;D;XQ;972;20160708;A;NSCHENGEN;J;73H;45;ADB;1445;189
20160709;XQ;150;A;XQ;151;20160709;D;NSCHENGEN;J;73H;44;AYT;835;189
20160709;XQ;151;D;XQ;150;20160709;A;NSCHENGEN;J;73H;44;AYT;935;189
20160709;XQ;152;A;XQ;153;20160709;D;NSCHENGEN;J;73H;106;AYT;1750;189
20160709;XQ;153;D;XQ;152;20160709;A;NSCHENGEN;J;73H;106;AYT;1840;189
20160709;XQ;200;A;XQ;703;20160709;D;NSCHENGEN;J;73H;17;DLM;1450;189
20160709;XQ;703;D;XQ;200;20160709;A;NSCHENGEN;J;73H;17;ADA;2145;189
20160709;XQ;750;A;XQ;201;20160709;D;NSCHENGEN;J;73H;106;SZF;635;189
20160709;XQ;201;D;XQ;750;20160709;A;NSCHENGEN;J;73H;106;DLM;735;189
20160709;XQ;972;A;XQ;973;20160709;D;NSCHENGEN;J;73H;18;ADB;1355;189
20160709;XQ;973;D;XQ;972;20160709;A;NSCHENGEN;J;73H;18;ADB;1445;189
20160710;XQ;150;A;XQ;151;20160710;D;NSCHENGEN;J;73H;18;AYT;835;189
20160710;XQ;151;D;XQ;150;20160710;A;NSCHENGEN;J;73H;18;AYT;935;189
20160710;XQ;152;A;XQ;791;20160710;D;NSCHENGEN;J;73H;34;AYT;2045;189
20160710;XQ;791;D;XQ;152;20160710;A;NSCHENGEN;J;73H;34;ESB;2240;189
20160710;XQ;702;A;XQ;153;20160710;D;NSCHENGEN;J;73H;74;ADA;605;189
20160710;XQ;153;D;XQ;702;20160710;A;NSCHENGEN;J;73H;74;AYT;1305;189
20160710;XQ;972;A;XQ;973;20160710;D;NSCHENGEN;J;73H;45;ADB;1355;189
20160710;XQ;973;D;XQ;972;20160710;A;NSCHENGEN;J;73H;45;ADB;1445;189
20160710;4U;2007;A;;;;;SCHENGEN;J;320;46;TXL;2150;174
20160710;4U;2043;A;;;;;SCHENGEN;J;319;10;HAM;2215;144
20160710;4U;2053;A;;;;;SCHENGEN;J;319;43;HAJ;2200;144
20160710;4U;2165;A;;;;;SCHENGEN;J;319;19;BRU;2135;144
20160710;4U;2379;A;;;;;NSCHENGEN;J;319;45;STN;2245;144
20160710;4U;2465;A;;;;;NSCHENGEN;J;319;61D;LHR;2135;144
20160710;4U;2521;A;;;;;SCHENGEN;J;320;12;BCN;2155;174
20160710;4U;2591;A;;;;;SCHENGEN;J;320;42;PMI;2240;180
20160710;4U;2757;A;;;;;SCHENGEN;J;319;44;VIE;2200;144
20160710;4U;2785;A;;;;;SCHENGEN;J;319;40;BUD;2245;144
20160710;AB;2539;A;;;;;SCHENGEN;J;320;16;AGP;2315;180
20160710;AB;6563;A;;;;;SCHENGEN;J;DH4;64D;TXL;2250;76
20160710;AB;6615;A;;;;;SCHENGEN;J;DH4;63D;HAJ;2130;76
20160710;AB;6842;A;;;;;SCHENGEN;J;DH4;52;DUS;1745;76
20160710;AB;7689;A;;;;;SCHENGEN;J;321;30;PMI;2245;210
20160710;AB;8799;A;;;;;SCHENGEN;J;73H;31;CTA;2155;186
20160710;AB;8857;A;;;;;SCHENGEN;J;73W;13;OLB;2220;144
20160710;AF;1608;A;;;;;SCHENGEN;J;AR8;14;CDG;2200;95
20160710;BCS;4298;A;;;;;FRACHT;F;ABY;105;LEJ;2220;0
20160710;DE;1459;A;;;;;SCHENGEN;J;32B;55;TFS;2315;220
20160710;DE;1651;A;;;;;SCHENGEN;J;320;56;RHO;2320;180
20160708;FX;8011;A;;;;;NONPAX;P;AT7;203;FRA;655;0
20160710;KL;1879;A;;;;;SCHENGEN;J;E90;15;AMS;2225;100
20160710;LH;136;A;;;;;SCHENGEN;J;733;11;FRA;2255;139
20160710;LX;1178;A;;;;;SCHENGEN;J;100;61D;ZRH;2325;100
20160710;OS;179;A;;;;;SCHENGEN;J;100;;VIE;2120;100
20160710;SK;667;A;;;;;SCHENGEN;J;CR9;52;CPH;2215;88
20160710;TWI;379;A;;;;;NSCHENGEN;C;734;;AYT;2230;168
20160710;X3;2483;A;;;;;SCHENGEN;J;73H;32;MAH;2325;189
20160710;X3;2715;A;;;;;SCHENGEN;J;73H;54;PMI;2145;189
20160710;X3;2811;A;;;;;SCHENGEN;J;73H;18;FNC;2310;189
20160710;X3;2819;A;;;;;SCHENGEN;J;73H;33;FAO;2255;189
20160710;XG;4874;A;;;;;NSCHENGEN;C;73H;35;RMF;2315;189
20160704;4U;2012;D;;;;;SCHENGEN;J;319;43;SXF;640;144
20160704;4U;2014;D;;;;;SCHENGEN;J;319;10;TXL;640;144
20160704;4U;2024;D;;;;;SCHENGEN;J;320;45;DRS;640;174
20160704;4U;2044;D;;;;;SCHENGEN;J;319;53;HAM;635;144
20160704;4U;2052;D;;;;;SCHENGEN;J;319;33;HAJ;650;144
20160704;4U;2074;D;;;;;SCHENGEN;J;319;40;LEJ;625;144
20160704;4U;2160;D;;;;;SCHENGEN;J;319;44;BRU;635;144
20160704;4U;2528;D;;;;;SCHENGEN;J;320;42;BCN;635;180
20160704;4U;2758;D;;;;;SCHENGEN;J;320;46;VIE;645;174
20160704;4U;2780;D;;;;;SCHENGEN;J;319;19;BUD;650;144
20160704;4U;2820;D;;;;;SCHENGEN;J;319;41;MXP;640;144
20160704;AB;3396;D;;;;;SCHENGEN;J;73H;31;PMI;615;186
20160704;AB;6530;D;;;;;SCHENGEN;J;DH4;61D;TXL;615;76
20160704;AB;6532;D;;;;;SCHENGEN;J;320;16;TXL;730;180
20160704;AB;6610;D;;;;;SCHENGEN;J;DH4;62D;HAJ;705;76
20160704;AB;6650;D;;;;;SCHENGEN;J;73W;13;HAM;630;144
20160704;AB;6833;D;;;;;SCHENGEN;J;DH4;63D;DUS;615;76
20160704;AB;7778;D;;;;;SCHENGEN;J;321;30;PMI;600;210
20160704;AF;1609;D;;;;;SCHENGEN;J;AR8;14;CDG;635;95
20160704;BCS;4299;D;;;;;FRACHT;F;ABY;105;LEJ;2210;0
20160704;DE;1524;D;;;;;SCHENGEN;J;32B;55;PMI;635;220
20160704;DE;1672;D;;;;;SCHENGEN;J;320;56;JTRJMK;605;180
20160704;FX;7011;D;;;;;FRACHT;F;AT7;203;CDG;2250;0
20160704;KL;1866;D;;;;;SCHENGEN;J;E90;15;AMS;600;100
20160704;LH;127;D;;;;;SCHENGEN;J;733;11;FRA;650;139
20160704;LX;1179;D;;;;;SCHENGEN;J;100;64D;ZRH;550;100
20160704;OS;180;D;;;;;SCHENGEN;J;E95;;VIE;745;120
20160704;SK;668;D;;;;;SCHENGEN;J;CR9;52;CPH;600;88
20160704;TK;1710;D;;;;;NSCHENGEN;J;321;9;IST;720;180
20160704;TWI;378;D;;;;;NSCHENGEN;C;734;;AYT;610;168
20160704;X3;2222;D;;;;;SCHENGEN;J;73H;18;XRY;550;189
20160704;X3;2714;D;;;;;SCHENGEN;J;73H;54;PMI;600;189
20160704;X3;3842;D;;;;;SCHENGEN;J;73H;17;BDS;800;189
20160705;X3;950;D;;;;;MAIL;M;73H;18;HAJ;0;0
20160704;XG;2837;D;;;;;SCHENGEN;J;73H;35;FUE;950;189
